Time(minutes),Speed(MPH)
30.734,53.43792
30.739,54.05929
30.744,52.81655
30.749,52.81655
30.755,53.43792
30.761,54.05929
30.766,52.81655
30.771,52.81655
30.776,53.43792
30.782,53.43792
30.787,54.05929
30.792,52.81655
30.797,52.81655
30.802,53.43792
30.808,54.05929
30.813,54.05929
30.818,54.05929
30.823,52.81655
30.828,52.81655
30.834,53.43792
30.839,54.05929
30.844,54.05929
30.849,52.81655
30.854,53.43792
30.861,53.43792
30.866,54.05929
30.871,52.81655
30.876,53.43792
30.882,53.43792
30.887,54.05929
30.892,52.81655
30.898,52.81655
30.903,53.43792
30.908,54.05929
30.914,54.05929
30.919,52.81655
30.924,53.43792
30.929,53.43792
30.935,54.05929
30.94,52.81655
30.945,52.81655
30.95,53.43792
30.956,54.05929
30.961,54.05929
30.967,52.81655
30.972,53.43792
30.978,53.43792
30.983,54.05929
30.988,52.81655
30.993,53.43792
30.999,53.43792
31.004,54.05929
31.009,54.05929
31.014,54.05929
31.02,52.81655
31.025,52.81655
31.03,53.43792
31.036,54.05929
31.041,54.05929
31.046,52.81655
31.051,53.43792
31.056,53.43792
31.061,54.05929
31.066,52.81655
31.072,53.43792
31.077,53.43792
31.082,54.05929
31.088,54.05929
31.093,52.81655
31.099,53.43792
31.104,54.05929
31.109,54.05929
31.114,52.81655
31.12,53.43792
31.125,53.43792
31.13,54.05929
31.135,54.05929
31.141,52.81655
31.146,53.43792
31.151,54.05929
31.157,54.05929
31.162,52.81655
31.167,52.81655
31.172,53.43792
31.178,54.05929
31.184,52.81655
31.189,52.81655
31.194,53.43792
31.199,54.05929
31.205,54.05929
31.21,54.05929
31.215,52.81655
31.22,52.81655
31.226,53.43792
31.231,52.81655
31.236,52.81655
31.241,53.43792
31.246,54.05929
31.252,54.05929
31.257,54.05929
31.263,52.81655
31.268,52.81655
31.274,53.43792
31.279,54.05929
31.286,52.81655
31.291,52.81655
31.297,53.43792
31.302,52.81655
31.307,52.81655
31.312,53.43792
31.318,54.05929
31.323,52.81655
31.328,52.81655
31.334,53.43792
31.339,53.43792
31.344,54.05929
31.349,52.81655
31.354,52.81655
31.359,53.43792
31.365,54.05929
31.37,54.05929
31.375,52.81655
31.381,53.43792
31.386,53.43792
31.392,54.05929
31.397,52.81655
31.402,53.43792
31.407,53.43792
31.413,54.05929
31.418,54.05929
31.423,52.81655
31.429,53.43792
31.434,54.05929
31.439,54.05929
31.445,54.05929
31.45,54.05929
31.455,54.05929
31.461,54.05929
31.466,52.81655
31.471,52.81655
31.476,53.43792
31.482,54.05929
31.487,54.05929
31.492,52.81655
31.499,53.43792
31.504,54.05929
31.51,54.05929
31.515,52.81655
31.521,53.43792
31.526,53.43792
31.531,54.05929
31.536,52.81655
31.542,52.81655
31.547,53.43792
31.552,52.81655
31.558,52.81655
31.563,52.19518
31.568,53.43792
31.573,53.43792
31.579,52.81655
31.584,53.43792
31.589,53.43792
31.594,54.05929
31.6,52.81655
31.606,53.43792
31.611,53.43792
31.616,54.05929
31.622,54.05929
31.627,52.81655
31.632,53.43792
31.638,54.05929
31.643,54.05929
31.648,54.05929
31.653,54.05929
31.658,52.81655
31.663,53.43792
31.669,53.43792
31.674,54.05929
31.679,52.81655
31.685,53.43792
31.69,53.43792
31.695,54.05929
31.701,54.05929
31.706,52.81655
31.712,53.43792
31.717,52.81655
31.722,52.81655
31.728,53.43792
31.733,52.81655
31.738,52.81655
31.743,52.19518
31.749,53.43792
31.754,53.43792
31.759,52.81655
31.764,53.43792
31.769,53.43792
31.775,52.81655
31.78,52.19518
31.785,52.19518
31.79,53.43792
31.795,52.81655
31.801,52.81655
31.806,53.43792
31.811,53.43792
31.817,54.05929
31.822,52.81655
31.828,53.43792
31.833,53.43792
31.838,54.05929
31.843,52.81655
31.849,52.81655
31.854,53.43792
31.859,54.05929
31.864,54.05929
31.87,54.05929
31.875,54.05929
31.88,54.05929
31.885,54.05929
31.89,54.05929
31.895,54.05929
31.901,54.05929
31.906,54.05929
31.911,54.05929
31.917,54.05929
31.923,54.05929
31.928,54.05929
31.933,52.81655
31.939,53.43792
31.944,54.05929
31.949,54.05929
31.954,52.81655
31.959,52.81655
31.965,53.43792
31.97,54.05929
31.975,54.05929
31.98,52.81655
31.985,53.43792
31.991,53.43792
31.996,54.05929
32.001,54.05929
32.006,54.05929
32.011,54.05929
32.017,54.05929
32.022,54.05929
32.027,54.05929
32.033,54.05929
32.038,54.05929
32.043,54.05929
32.049,54.05929
32.054,54.05929
32.059,54.05929
32.065,54.05929
32.07,54.05929
32.075,54.05929
32.08,54.05929
32.085,54.05929
32.091,54.05929
32.096,54.05929
32.101,54.05929
32.106,54.05929
32.111,54.05929
32.117,54.05929
32.122,54.05929
32.127,54.05929
32.133,52.81655
32.138,52.81655
32.143,53.43792
32.148,52.81655
32.154,52.81655
32.159,53.43792
32.164,53.43792
32.169,52.81655
32.175,53.43792
32.18,52.81655
32.185,52.81655
32.19,52.19518
32.195,52.19518
32.2,52.19518
32.205,52.19518
32.21,52.19518
32.215,52.19518
32.221,52.19518
32.226,53.43792
32.231,53.43792
32.237,52.81655
32.243,52.19518
32.248,52.19518
32.253,53.43792
32.258,52.81655
32.263,52.81655
32.269,53.43792
32.274,54.05929
32.279,54.05929
32.284,54.05929
32.29,52.81655
32.295,52.81655
32.3,53.43792
32.305,54.05929
32.311,54.05929
32.316,52.81655
32.321,53.43792
32.327,53.43792
32.332,54.05929
32.337,52.81655
32.343,52.81655
32.349,53.43792
32.354,54.05929
32.359,54.05929
32.364,52.81655
32.37,52.19518
32.375,53.43792
32.381,53.43792
32.386,52.81655
32.391,52.81655
32.396,52.19518
32.401,53.43792
32.407,52.81655
32.412,52.81655
32.418,52.19518
32.423,52.19518
32.428,53.43792
32.434,52.81655
32.439,53.43792
32.444,53.43792
32.45,54.05929
32.456,52.81655
32.461,52.81655
32.466,53.43792
32.471,54.05929
32.477,54.05929
32.482,54.05929
32.487,54.05929
32.492,54.05929
32.498,54.05929
32.503,54.05929
32.509,54.05929
32.514,54.05929
32.52,54.05929
32.525,54.05929
32.531,54.05929
32.536,54.05929
32.542,54.05929
32.547,54.05929
32.552,54.05929
32.558,54.05929
32.563,54.05929
32.569,54.05929
32.575,54.05929
32.58,54.05929
32.585,52.81655
32.59,53.43792
32.596,54.05929
32.601,54.05929
32.606,52.81655
32.612,53.43792
32.618,53.43792
32.623,52.81655
32.628,53.43792
32.634,53.43792
32.639,52.81655
32.644,52.19518
32.649,52.19518
32.654,53.43792
32.659,52.81655
32.666,52.81655
32.671,52.19518
32.676,53.43792
32.682,53.43792
32.687,52.81655
32.692,53.43792
32.697,53.43792
32.702,52.81655
32.707,53.43792
32.712,53.43792
32.718,54.05929
32.723,52.81655
32.728,52.81655
32.733,53.43792
32.739,54.05929
32.744,54.05929
32.749,54.05929
32.754,52.81655
32.759,52.81655
32.764,52.19518
32.77,53.43792
32.776,53.43792
32.781,52.81655
32.786,53.43792
32.791,53.43792
32.797,54.05929
32.802,52.81655
32.808,52.81655
32.813,53.43792
32.819,54.05929
32.824,52.81655
32.83,52.81655
32.835,53.43792
32.84,54.05929
32.845,54.05929
32.85,54.05929
32.855,54.05929
32.861,54.05929
32.866,54.05929
32.871,54.05929
32.878,54.05929
32.883,54.05929
32.889,54.05929
32.894,54.05929
32.899,54.05929
32.904,55.30204
32.91,55.30204
32.915,54.68066
32.921,54.05929
32.926,54.05929
32.932,54.05929
32.937,54.05929
32.942,52.81655
32.948,52.81655
32.953,53.43792
32.958,54.05929
32.964,54.05929
32.969,52.81655
32.974,53.43792
32.98,53.43792
32.986,52.81655
32.991,52.19518
32.996,52.19518
33.002,52.19518
33.007,52.19518
33.012,53.43792
33.018,53.43792
33.023,52.81655
33.028,52.19518
33.033,52.19518
33.039,52.19518
33.044,52.19518
33.049,52.19518
33.055,52.19518
33.06,53.43792
33.066,53.43792
33.071,52.81655
33.076,53.43792
33.081,53.43792
33.086,54.05929
33.092,52.81655
33.097,52.81655
33.103,53.43792
33.108,54.05929
33.114,54.05929
33.119,54.05929
33.124,52.81655
33.13,53.43792
33.135,53.43792
33.14,54.05929
33.146,52.81655
33.151,52.81655
33.157,53.43792
33.162,54.05929
33.168,54.05929
33.173,52.81655
33.178,53.43792
33.184,53.43792
33.189,54.05929
33.194,52.81655
33.2,53.43792
33.206,53.43792
33.211,54.05929
33.217,52.81655
33.222,52.81655
33.227,53.43792
33.233,54.05929
33.238,54.05929
33.243,54.05929
33.248,52.81655
33.254,52.81655
33.259,53.43792
33.264,54.05929
33.27,54.05929
33.275,52.81655
33.28,53.43792
33.285,53.43792
33.291,54.05929
33.296,52.81655
33.301,52.81655
33.308,53.43792
33.313,54.05929
33.319,52.81655
33.324,52.81655
33.329,53.43792
33.335,52.81655
33.34,52.81655
33.345,53.43792
33.351,52.81655
33.356,52.81655
33.361,52.19518
33.366,53.43792
33.371,53.43792
33.376,52.81655
33.382,52.19518
33.388,52.19518
33.393,53.43792
33.398,52.81655
33.403,53.43792
33.408,53.43792
33.415,52.81655
33.42,52.81655
33.425,53.43792
33.431,54.05929
33.436,52.81655
33.441,52.81655
33.446,53.43792
33.452,53.43792
33.457,54.05929
33.462,54.05929
33.467,54.05929
33.473,54.05929
33.478,54.05929
33.483,54.05929
33.489,54.05929
33.494,54.05929
33.499,54.05929
33.504,54.05929
33.51,54.05929
33.515,52.81655
33.521,52.81655
33.527,53.43792
33.532,54.05929
33.538,52.81655
33.543,52.81655
33.548,53.43792
33.554,53.43792
33.559,54.05929
33.564,52.81655
33.57,53.43792
33.575,53.43792
33.58,52.81655
33.585,53.43792
33.591,53.43792
33.596,52.81655
33.601,53.43792
33.607,53.43792
33.612,52.81655
33.617,52.19518
33.622,52.19518
33.628,53.43792
33.634,54.05929
33.639,54.05929
33.644,52.81655
33.649,53.43792
33.654,53.43792
33.659,54.05929
33.665,52.81655
33.67,52.81655
33.675,53.43792
33.681,54.05929
33.686,54.05929
33.692,52.81655
33.697,53.43792
33.702,53.43792
33.707,54.05929
33.713,54.05929
33.718,54.05929
33.723,54.05929
33.729,54.05929
33.735,54.05929
33.74,54.05929
33.745,52.81655
33.751,53.43792
33.756,53.43792
33.761,54.05929
33.766,54.05929
33.772,54.05929
33.777,54.05929
33.782,54.05929
33.788,54.05929
33.793,54.05929
33.798,54.05929
33.803,54.05929
33.808,54.05929
33.813,54.05929
33.819,54.05929
33.824,54.05929
33.83,54.05929
33.835,54.05929
33.841,54.05929
33.847,52.81655
33.852,53.43792
33.857,53.43792
33.863,54.05929
33.868,52.81655
33.873,52.81655
33.878,52.19518
33.883,52.19518
33.888,53.43792
33.893,52.81655
33.899,52.19518
33.904,52.19518
33.909,52.19518
33.915,53.43792
33.92,53.43792
33.925,52.81655
33.931,52.19518
33.936,52.19518
33.941,53.43792
33.947,52.81655
33.953,52.81655
33.958,53.43792
33.963,54.05929
33.968,54.05929
33.974,52.81655
33.979,53.43792
33.985,53.43792
33.99,54.05929
33.996,54.05929
34.001,54.05929
34.006,54.05929
34.011,54.05929
34.016,54.05929
34.021,54.05929
34.027,54.05929
34.032,54.05929
34.037,54.05929
34.042,54.05929
34.048,54.05929
34.054,54.05929
34.059,52.81655
34.065,53.43792
34.07,53.43792
34.076,54.05929
34.081,54.05929
34.087,54.05929
34.092,52.81655
34.097,53.43792
34.102,54.05929
34.108,54.05929
34.113,52.81655
34.118,52.81655
34.124,52.19518
34.129,53.43792
34.135,52.81655
34.14,52.81655
34.146,52.19518
34.151,53.43792
34.156,53.43792
34.162,52.81655
34.168,53.43792
34.173,52.81655
34.178,52.81655
34.184,52.19518
34.189,52.19518
34.194,53.43792
34.2,52.81655
34.205,53.43792
34.21,53.43792
34.216,52.81655
34.221,53.43792
34.227,53.43792
34.232,54.05929
34.238,54.05929
34.243,54.05929
34.249,52.81655
34.254,53.43792
34.26,54.05929
34.265,54.05929
34.271,52.81655
34.276,53.43792
34.281,53.43792
34.286,54.05929
34.292,52.81655
34.297,52.81655
34.302,53.43792
34.307,54.05929
34.312,54.05929
34.318,52.81655
34.323,52.81655
34.328,53.43792
34.334,54.05929
34.339,52.81655
34.344,52.81655
34.349,53.43792
34.354,54.05929
34.36,54.05929
34.365,52.81655
34.371,53.43792
34.377,54.05929
34.382,54.05929
34.388,52.81655
34.393,52.81655
34.398,53.43792
34.404,54.05929
34.409,52.81655
34.414,52.81655
34.419,53.43792
34.424,53.43792
34.429,54.05929
34.435,54.05929
34.44,54.05929
34.445,52.81655
34.451,53.43792
34.456,54.05929
34.461,54.05929
34.466,52.81655
34.471,52.81655
34.476,53.43792
34.482,54.05929
34.487,52.81655
34.493,52.81655
34.498,53.43792
34.503,53.43792
34.508,54.05929
34.513,52.81655
34.518,52.81655
34.523,53.43792
34.529,54.05929
34.534,52.81655
34.539,52.81655
34.544,53.43792
34.55,53.43792
34.555,54.05929
34.56,52.81655
34.565,52.81655
34.57,53.43792
34.576,54.05929
34.581,52.81655
34.587,52.81655
34.592,53.43792
34.598,54.05929
34.603,54.05929
34.608,52.81655
34.613,53.43792
34.619,53.43792
34.624,54.05929
34.629,54.05929
34.635,54.05929
34.64,52.81655
34.645,53.43792
34.65,53.43792
34.656,54.05929
34.661,52.81655
34.666,52.81655
34.671,53.43792
34.677,54.05929
34.682,54.05929
34.687,52.81655
34.693,53.43792
34.698,53.43792
34.704,54.05929
34.709,52.81655
34.714,52.81655
34.719,53.43792
34.725,54.05929
34.73,54.05929
34.736,52.81655
34.741,53.43792
34.746,53.43792
34.751,54.05929
34.756,52.81655
34.762,53.43792
34.767,53.43792
34.773,54.05929
34.778,54.05929
34.783,52.81655
34.788,53.43792
34.793,54.05929
34.8,54.05929
34.805,52.81655
34.81,53.43792
34.816,53.43792
34.821,54.05929
34.827,52.81655
34.832,52.81655
34.837,53.43792
34.843,54.05929
34.848,54.05929
34.854,54.05929
34.859,52.81655
34.864,53.43792
34.869,53.43792
34.874,52.81655
34.88,52.81655
34.885,52.19518
34.891,53.43792
34.896,52.81655
34.902,52.81655
34.908,52.19518
34.913,53.43792
34.918,53.43792
34.923,52.81655
34.928,53.43792
34.934,53.43792
34.939,52.81655
34.945,52.19518
34.95,52.19518
34.956,53.43792
34.961,52.81655
34.966,52.19518
34.971,52.19518
34.977,53.43792
34.982,53.43792
34.988,54.05929
34.993,52.81655
34.998,53.43792
35.003,53.43792
35.009,54.05929
35.014,52.81655
35.02,52.81655
35.025,53.43792
35.03,54.05929
35.036,54.05929
35.041,52.81655
35.046,53.43792
35.051,53.43792
35.056,54.05929
35.062,54.05929
35.067,54.05929
35.072,52.81655
35.077,53.43792
35.083,53.43792
35.088,54.05929
35.093,52.81655
35.099,52.81655
35.104,53.43792
35.11,54.05929
35.115,54.05929
35.121,52.81655
35.127,53.43792
35.132,54.05929
35.137,54.05929
35.143,54.05929
35.148,52.81655
35.154,52.81655
35.159,53.43792
35.165,54.05929
35.17,52.81655
35.176,52.81655
35.181,53.43792
35.186,53.43792
35.191,54.05929
35.197,54.05929
35.202,52.81655
35.207,52.81655
35.212,53.43792
35.217,53.43792
35.223,54.05929
35.229,52.81655
35.234,53.43792
35.24,53.43792
35.245,54.05929
35.25,52.81655
35.255,52.81655
35.26,53.43792
35.265,54.05929
35.27,54.05929
35.276,52.81655
35.281,53.43792
35.286,53.43792
35.291,54.05929
35.296,54.05929
35.302,52.81655
35.307,53.43792
35.312,54.05929
35.317,54.05929
35.322,52.81655
35.328,53.43792
35.334,53.43792
35.339,54.05929
35.344,52.81655
35.35,52.81655
35.355,53.43792
35.36,54.05929
35.365,54.05929
35.37,54.05929
35.376,52.81655
35.381,52.81655
35.386,53.43792
35.391,54.05929
35.396,54.05929
35.401,52.81655
35.406,53.43792
35.412,53.43792
35.417,54.05929
35.422,52.81655
35.428,52.81655
35.433,53.43792
35.439,54.05929
35.445,54.05929
35.45,52.81655
35.455,53.43792
35.46,53.43792
35.466,54.05929
35.471,52.81655
35.476,52.81655
35.482,53.43792
35.487,54.05929
35.492,54.05929
35.498,54.05929
35.503,52.81655
35.508,53.43792
35.514,53.43792
35.519,54.05929
35.525,52.81655
35.53,52.81655
35.535,53.43792
35.541,54.05929
35.547,54.05929
35.552,52.81655
35.558,53.43792
35.563,54.05929
35.568,54.05929
35.574,54.05929
35.579,52.81655
35.585,52.81655
35.591,53.43792
35.596,54.05929
35.601,54.05929
35.607,52.81655
35.612,53.43792
35.618,54.05929
35.623,54.05929
35.628,52.81655
35.633,53.43792
35.639,53.43792
35.644,54.05929
35.649,54.05929
35.655,54.05929
35.66,52.81655
35.666,53.43792
35.671,53.43792
35.676,54.05929
35.682,52.81655
35.687,52.81655
35.693,53.43792
35.698,54.05929
35.704,54.05929
35.709,52.81655
35.715,53.43792
35.72,54.05929
35.725,54.05929
35.73,52.81655
35.736,53.43792
35.741,53.43792
35.746,54.05929
35.752,52.81655
35.757,52.81655
35.763,53.43792
35.769,54.05929
35.774,54.05929
35.779,52.81655
35.785,52.19518
35.79,53.43792
35.795,53.43792
35.801,52.81655
35.806,52.81655
35.811,52.19518
35.816,52.19518
35.822,52.19518
35.827,52.19518
35.832,53.43792
35.838,53.43792
35.843,52.81655
35.849,52.19518
35.854,52.19518
35.86,52.19518
35.865,53.43792
35.871,54.05929
35.876,54.05929
35.882,52.81655
35.887,53.43792
35.892,54.05929
35.897,54.05929
35.903,54.05929
35.908,54.05929
35.913,52.81655
35.918,53.43792
35.923,53.43792
35.929,54.05929
35.934,54.05929
35.939,52.81655
35.945,52.81655
35.95,53.43792
35.955,53.43792
35.961,54.05929
35.966,54.05929
35.971,54.05929
35.977,54.05929
35.983,52.81655
35.988,53.43792
35.993,53.43792
35.999,54.05929
36.004,54.05929
36.009,54.05929
36.014,52.81655
36.019,53.43792
36.025,53.43792
36.03,54.05929
36.035,52.81655
36.041,52.81655
36.046,53.43792
36.051,52.81655
36.057,52.81655
36.062,52.19518
36.068,53.43792
36.073,52.81655
36.078,52.81655
36.084,52.19518
36.089,52.19518
36.095,53.43792
36.1,52.81655
36.105,52.19518
36.111,52.19518
36.116,53.43792
36.122,52.81655
36.127,52.81655
36.132,53.43792
36.137,52.81655
36.142,52.81655
36.148,53.43792
36.153,54.05929
36.158,54.05929
36.163,52.81655
36.169,53.43792
36.174,53.43792
36.179,54.05929
36.184,52.81655
36.19,52.81655
36.195,53.43792
36.201,54.05929
36.206,54.05929
36.211,52.81655
36.217,53.43792
36.222,54.05929
36.227,54.05929
36.233,52.81655
36.238,52.81655
36.243,53.43792
36.249,54.05929
36.254,52.81655
36.259,52.81655
36.265,53.43792
36.27,54.05929
36.275,54.05929
36.281,52.81655
36.286,53.43792
36.291,53.43792
36.297,52.81655
36.302,53.43792
36.307,53.43792
36.313,54.05929
36.318,52.81655
36.323,52.81655
36.329,53.43792
36.334,54.05929
36.339,54.05929
36.344,52.81655
36.349,53.43792
36.355,53.43792
36.36,54.05929
36.365,52.81655
36.371,52.81655
36.376,53.43792
36.381,54.05929
36.387,54.05929
36.392,52.81655
36.398,53.43792
36.404,54.05929
36.409,54.05929
36.414,54.05929
36.419,52.81655
36.425,52.81655
36.43,53.43792
36.435,54.05929
36.44,54.05929
36.445,52.81655
36.451,53.43792
36.456,53.43792
36.462,54.05929
36.467,52.81655
36.472,52.81655
36.478,53.43792
36.483,54.05929
36.488,54.05929
36.494,52.81655
36.499,53.43792
36.504,53.43792
36.51,54.05929
36.515,52.81655
36.52,52.81655
36.525,53.43792
36.531,54.05929
36.536,52.81655
36.541,52.81655
36.546,53.43792
36.552,53.43792
36.557,54.05929
36.562,52.81655
36.568,53.43792
36.573,53.43792
36.578,54.05929
36.584,54.05929
36.589,54.05929
36.594,52.81655
36.6,53.43792
36.605,53.43792
36.61,54.05929
36.617,52.81655
36.622,52.81655
36.627,53.43792
36.632,54.05929
36.638,54.05929
36.643,52.81655
